-6.956236545239584 -0.06542740017175674|-6.990050081406729 -0.1643199622631073|none|none
-7.933953944836752 0.7425627112388611|-7.957621876393453 0.7918316721916199|none|none
4.7480754295932215 0.8092157244682312|4.7537228504764 0.8062726855278015|none|none
6.324736166988508 0.9778324365615845|6.324099075292246 0.9803470969200134|none|none
-6.107852492724554 1.1109187602996826|-6.1078316310988825 1.1109124422073364|none|none
-6.17749530473818 0.9121422171592712|-6.199887652193205 0.9014223217964172|none|none
0.2308688908815384 -0.15587666630744934|-0.003351314924657345 0.09718675911426544|angola|ghana
6.636802617703573 1.458972692489624|6.5854187349425715 1.4039552211761475|none|none
-6.391743202005522 1.1066759824752808|-6.340884860848085 1.1829758882522583|none|none
6.598830733691351 1.2941163778305054|6.598440591488973 1.2938812971115112|none|none
0.8575546145439148 1.1782301664352417|0.8444694876670837 1.13344407081604|russia|russia
6.67685911456217 1.0449435710906982|6.764516804610388 0.9359362721443176|none|none
4.147954050694601 0.9474469423294067|4.148842398320333 0.9463639855384827|none|none
-1.1104944944381714 0.8728876113891602|-1.244523048400879 0.824032723903656|canada|united-states
-6.132835660372869 0.8794323801994324|-6.14881602326502 0.870671808719635|none|none
-4.291436616574423 0.40068191289901733|-4.291410628949301 0.4006668031215668|none|none
0.40800026059150696 0.8239407539367676|0.4149303138256073 0.7195887565612793|bulgaria|greece
6.434739489351408 1.0137295722961426|6.434648577366964 1.0138473510742188|none|none
-4.261198107396261 -0.5890506505966187|-5.279684487973348 -0.3609011471271515|none|none
5.22356099287142 -0.58256995677948|5.2642744223224085 -0.6444798707962036|none|none
0.10621318221092224 1.0049993991851807|0.10089854896068573 1.0361253023147583|luxembourg|netherlands
0.368556946516037 1.072878122329712|0.36682426929473877 1.0725066661834717|poland|poland
6.360907804463999 1.034847378730774|6.360207569097177 1.0341702699661255|none|none
-0.8213281035423279 -0.4107441008090973|-0.8213047981262207 -0.4108542501926422|brazil|brazil
2.1121675968170166 0.25674816966056824|2.1119511127471924 0.2577948570251465|philippines|philippines
-7.6363927761660975 0.7346062064170837|-7.633440200482504 0.7391841411590576|none|none
4.931294147168295 0.7406318187713623|4.931408111249105 0.7407591938972473|none|none
6.71393528977503 -0.4002548158168793|6.581350568925039 -0.40452244877815247|none|none
-1.2945756912231445 0.7767837643623352|-1.2915637493133545 0.7791860103607178|united-states|united-states
-0.11239555478096008 1.1040984392166138|-0.11199331283569336 1.1034151315689087|ireland|ireland
6.4407914767609995 0.8932952284812927|6.4420344720231455 0.8932193517684937|none|none
6.499210674558775 1.1745445728302002|6.508827779685156 1.1718395948410034|none|none
4.999196592961447 0.8938291668891907|4.961963359509603 0.891782820224762|none|none
-6.147197012101309 0.8961106538772583|-6.145688612257139 0.8927138447761536|none|none
-6.198670406137602 1.0775485038757324|-6.198581677173273 1.0773794651031494|none|none
1.7503269910812378 0.09308041632175446|1.7751041650772095 0.05499578267335892|malaysia|malaysia
6.398776438330309 1.0825779438018799|6.389443416391508 1.0806382894515991|none|none
-5.848266724740164 1.3241077661514282|-5.868541661893026 1.3704265356063843|none|none
-5.851847235356466 1.2973958253860474|-5.850075427685873 1.3234158754348755|none|none
-4.261117998753683 -0.5891169309616089|-4.260825697575704 -0.5889442563056946|none|none
-6.197323259209291 1.0756345987319946|-6.196978602801458 1.0748047828674316|none|none
0.040913768112659454 0.9803470969200134|0.041401732712984085 0.9812441468238831|france|france
-1.2927167415618896 0.7809196710586548|-1.2945693731307983 0.7797874808311462|united-states|united-states
6.640562955533163 0.8765825033187866|6.653846506272451 0.8996002078056335|none|none
1.7751041650772095 0.05499578267335892|1.774205207824707 0.05089191347360611|malaysia|malaysia
6.43090790907015 0.9044972062110901|6.416066605840818 0.8999283313751221|none|none
-1.0282660722732544 -0.6413547992706299|-1.0189108848571777 -0.6444798707962036|argentina|argentina
0.2782646417617798 0.901331901550293|0.25285837054252625 0.9073558449745178|croatia|slovenia
-5.4387158195125025 1.13344407081604|-5.40835422674288 1.1007651090621948|none|none
0.11402133107185364 1.1018098592758179|0.11501313000917435 1.1007685661315918|netherlands|netherlands
0.3458998203277588 0.7934532761573792|0.36939090490341187 0.8250439167022705|albania|serbia
6.324404634778396 0.9815442562103271|6.324505746607677 0.981436550617218|none|none
8.701761786137716 -0.6514893770217896|8.700995508824484 -0.65089350938797|none|none
0.20886538922786713 1.2393614053726196|0.1744036078453064 1.187239408493042|sweden|denmark
0.08149179816246033 1.0772172212600708|0.08296933025121689 1.0741342306137085|netherlands|netherlands
4.3304742018329065 0.6163644194602966|4.550407115613119 0.34457963705062866|none|none
6.764252159987585 1.1212871074676514|6.687312994395391 1.0985859632492065|none|none
-6.2015293950783175 1.0618135929107666|-6.20515708277096 1.064016342163086|none|none
7.036347631608145 0.20369486510753632|7.638617221509115 0.22598803043365479|none|none
0.11985664814710617 1.0433533191680908|0.1525491625070572 1.014562726020813|germany|germany
-7.623460952435629 0.3193225860595703|-7.750693265591757 0.1741344928741455|none|none
-6.198284428809778 0.8993455767631531|-6.199887652193205 0.9014223217964172|none|none
5.674579147492544 -0.141150563955307|5.668659273778097 -0.10227666050195694|none|none
-6.395580861960546 1.1040984392166138|-6.431759927664892 1.0634326934814453|none|none
0.07772249728441238 1.034847378730774|0.07679449021816254 1.034430980682373|belgium|belgium
2.274613618850708 0.6228758692741394|2.121619462966919 0.45262986421585083|japan|taiwan
0.5677971839904785 0.27480465173721313|0.6142773628234863 0.5880293846130371|sudan|palestinian-territory
0.19959262013435364 0.9384490847587585|0.14900721609592438 0.9448845386505127|austria|switzerland
0.15085665881633759 1.0133090019226074|0.1505938619375229 1.0132958889007568|germany|germany
0.4560107886791229 0.8673387169837952|0.45567017793655396 0.8677859902381897|romania|romania
-6.15342460969557 0.9305922389030457|-6.17749530473818 0.9121422171592712|none|none
-3.981384340916769 0.8357352614402771|-2.1488375663757324 0.9914681315422058|none|canada
6.416737992559568 0.8823105692863464|6.417051974927084 0.8835502862930298|none|none
-1.2928507328033447 0.7807645797729492|-1.2945693731307983 0.7797874808311462|united-states|united-states
-0.3823440968990326 1.471697449684143|0.3308328092098236 1.7176629304885864|iceland|norway
8.27716309229006 0.3987913727760315|8.27716309229006 0.39878472685813904|none|none
-2.135209798812866 0.9474450349807739|-2.1487112045288086 0.9913893342018127|united-states|canada
-0.06440575420856476 0.7741177082061768|-0.06237472593784332 0.773138701915741|spain|spain
5.0425899664508265 0.8180713653564453|5.042962614689962 0.8175160884857178|none|none
-1.4527260065078735 0.8201726675033569|-1.5292319059371948 0.8057461380958557|united-states|united-states
-1.5039899349212646 0.7574484348297119|-1.503965139389038 0.7574462890625|united-states|united-states
-1.956028699874878 0.6201538443565369|-2.0462028980255127 0.6083911061286926|united-states|united-states
-1.3121389150619507 0.7617786526679993|-1.312420129776001 0.7619177103042603|united-states|united-states
-1.0596243143081665 -0.58256995677948|-1.018810510635376 -0.644515335559845|argentina|argentina
2.2144689559936523 0.7065689563751221|1.991586446762085 0.40124383568763733|korea-rep-|china
-6.107896168028013 1.110823392868042|-6.108111445103781 1.1107115745544434|none|none
-0.9791787266731262 -0.2756046950817108|-0.8592876195907593 -0.2950521409511566|brazil|brazil
2.6707897186279297 -0.49884533882141113|2.670835256576538 -0.4988590180873871|australia|australia
-0.724926769733429 -0.370559424161911|-0.7538356184959412 -0.4107121527194977|brazil|brazil
-0.8156034350395203 -0.4249245822429657|-0.8598716259002686 -0.45965927839279175|brazil|brazil
-6.22833959037532 0.9012433290481567|-6.293802389186816 0.9440189599990845|none|none
-4.289648119603292 0.39968717098236084|-4.289207522069113 0.3987913727760315|none|none
-5.279684487973348 -0.3609011471271515|-5.314798180256979 -0.3731859624385834|none|none
-6.22781136656274 0.9003320336341858|-6.22781136656274 0.8997758626937866|none|none
-6.990050081406729 -0.1643199622631073|-6.893055979405538 -0.14092329144477844|none|none
0.08460363000631332 1.0773794651031494|0.08643744885921478 1.0763134956359863|netherlands|netherlands
6.174627412353651 1.1066759824752808|6.171191994343893 1.1034151315689087|none|none
6.369590346013204 1.0762985944747925|6.368476893995897 1.0757403373718262|none|none
-7.567012731228964 0.7802137136459351|-7.529857103024618 0.8048979640007019|none|none
-6.029530499373571 1.0129121541976929|-6.0328411797629755 1.013446569442749|none|none
-6.108111445103781 1.1107115745544434|-6.107896168028013 1.110823392868042|none|none
0.15067104995250702 1.013363242149353|0.15085665881633759 1.0133090019226074|germany|germany
5.611154441033499 -0.22832727432250977|5.579673413430349 -0.3621954619884491|none|none
3.0504159927368164 -0.7923868298530579|5.038586203251974 -0.7889527678489685|new-zealand|none
-5.967196200286047 1.2915326356887817|-5.966752533112661 1.2930153608322144|none|none
-8.239214007054464 0.6201538443565369|-8.346780602131979 0.6328948140144348|none|none
-7.5262407700168055 0.8162556886672974|-7.529857103024618 0.8048979640007019|none|none
-7.6828182379352015 0.4658646583557129|-7.545345846806661 0.3287898302078247|none|none
-6.293802389186816 0.9440189599990845|-6.246895872299568 0.9765554070472717|none|none
-3.8646088282214563 -0.6514893770217896|-4.261117998753683 -0.5891169309616089|none|none
2.2291009426116943 0.47546932101249695|2.364844560623169 0.6459521055221558|japan|japan
-3.6123130957232874 -0.49885284900665283|-3.612350050603048 -0.4988590180873871|none|none
-6.056319568549291 1.1728408336639404|-6.057542834674017 1.1718395948410034|none|none
6.272467467245654 1.0526280403137207|6.278081789855854 1.0484005212783813|none|none
1.8110158443450928 0.025463182479143143|1.7751041650772095 0.05499578267335892|malaysia|malaysia
-1.3996329307556152 0.4658646583557129|-1.5394017696380615 0.3105131685733795|united-states|belize
4.15107232729067 0.7057568430900574|4.1576672236071985 0.7012767791748047|none|none
1.447334885597229 1.1550449132919312|1.6208640336990356 1.1853747367858887|russia|russia
-6.189410057161943 0.8402795195579529|-6.2463379504727286 0.7948427796363831|none|none
8.722282711659567 0.6661422848701477|8.723215405141012 0.6668854355812073|none|none
0.6550202369689941 1.1742393970489502|0.6555423736572266 1.1750128269195557|russia|russia
0.4557975232601166 0.8686122298240662|0.4560107886791229 0.8673387169837952|romania|romania
6.227673679833309 1.0514543056488037|6.272115621027545 1.0527292490005493|none|none
-6.954821352158682 -0.06504951417446136|-6.897783223782675 -0.10205217450857162|none|none
6.61401811638941 1.7176629304885864|5.8999338189708155 1.4714540243148804|none|none
2.438751697540283 0.6658658981323242|2.3892464637756348 0.6564300656318665|japan|japan
6.57739365497698 1.0774887800216675|6.578473571931021 1.0783109664916992|none|none
8.722846810017721 0.6673257946968079|8.722282711659567 0.6661422848701477|none|none
-1.2466480731964111 0.8048842549324036|-1.127845048904419 0.32730385661125183|united-states|virgin-islands-u-k-
0.29837766289711 0.9605745077133179|0.2864125072956085 0.9645217061042786|slovak-republic|austria
-6.162547748778955 1.0884212255477905|-6.151793603097097 1.0710840225219727|none|none
8.09466797510256 0.02260620705783367|8.096963826810018 0.02309313416481018|none|none
6.653846506272451 0.8996002078056335|6.738464121018545 0.8673872351646423|none|none
6.43578747311701 1.014487385749817|6.435816947613851 1.0139989852905273|none|none
0.368556946516037 1.072878122329712|0.3694286048412323 1.0492497682571411|poland|poland
-7.574874345456259 0.7793475985527039|-7.576036039982931 0.7807645797729492|none|none
-3.611120049153463 -0.5011494159698486|-3.6123130957232874 -0.49885284900665283|none|none
6.433691505585806 1.0129001140594482|6.418575335537092 0.9732277989387512|none|none
5.668587390576498 -0.10205217450857162|5.656715575848715 -0.1262303590774536|none|none
6.324736166988508 0.9778324365615845|6.366482962165968 0.9014223217964172|none|none
-5.875185046588079 0.8239407539367676|-5.875304315482275 0.82466721534729|none|none
4.776913944874899 0.5978358387947083|4.6324700752841395 0.7425621747970581|none|none
6.433766532932417 0.8924812078475952|6.423658881579534 0.8952902555465698|none|none
-5.949786905442373 0.9443140029907227|-5.927561614905493 0.8765530586242676|none|none
-6.164387185369627 1.0442203283309937|-6.163349602614538 1.043347954750061|none|none
-0.026993034407496452 1.118090033531189|-0.03902263939380646 1.1083345413208008|united-kingdom|united-kingdom
-6.1396140644895 0.8790265321731567|-6.136155832801954 0.889371395111084|none|none
6.812540058289663 1.3129783868789673|6.812715295945303 1.3138388395309448|none|none
-1.3000038862228394 0.7756502032279968|-1.3117048740386963 0.7617655396461487|united-states|united-states
7.15798664489855 1.1007452011108398|7.4912771622287195 0.7922531366348267|none|none
6.653846506272451 0.8996002078056335|6.640562955533163 0.8765825033187866|none|none
-5.868362490330831 0.7177315950393677|-6.030385378991262 0.6721916198730469|none|none
6.360224839543001 1.0641860961914062|6.359750304614202 1.0659745931625366|none|none
6.174627412353651 1.1066759824752808|6.172085713838236 1.104564905166626|none|none
6.359750304614202 1.0659745931625366|6.283134408141699 1.0523895025253296|none|none
-0.8153690099716187 -0.42497554421424866|-0.8153017163276672 -0.4246833026409149|brazil|brazil
-6.083592687045233 0.9384490847587585|-6.082025576625959 0.9611325860023499|none|none
-7.485854808484213 0.21271072328090668|-7.360920612012045 0.21194297075271606|none|none
2.4517464637756348 0.7126994132995605|2.4393997192382812 0.6675555109977722|japan|japan
-4.162206236516134 0.4515754282474518|-4.054084364567892 0.47546932101249695|none|none
5.991965923701422 0.237105593085289|6.05221034983267 0.1487586796283722|none|none
5.050569955502645 -0.6199737191200256|5.081708375607626 -0.608465313911438|none|none
-5.929567996655599 1.458972692489624|-5.868541661893026 1.3704265356063843|none|none
-6.1799523944603365 1.065505027770996|-6.187435198818342 1.0506025552749634|none|none
